review,label,language,product_name,product_description
الأداء ديالو مزيان، ولكن مرة مرة كيتقال شوية. الريزولوسيون ديال الشاشة ديالو شوية ناقصة، خصوصا بالنسبة للي كان كيستعمل گالاكسي S6 و نوت 7. ولكن بـ 33 دولار (خديتو فالتخفيضات)، ماتقدرش تسنى شي حاجة طوب. ركبت فيه جوجل بلاي ستور بلا ما نحتاج نديرلو رووت، وهكا نقدر نخدم بالتطبيقات العادية ديالي ديال الأندرويد واخا هو خدام بـ فاير أو إس.,"{""plaintes"": [""Peut présenter des ralentissements par moments"",""La résolution de l'écran est un peu faible (surtout pour les utilisateurs venant de téléphones haut de gamme comme le Galaxy S6 et Note 7)""],""compliments"": [""Performance décente"",""Possibilité d'installer le Google Play Store sans nécessiter de root"",""Permet d'utiliser des applications Android standards malgré le système d'exploitation Fire OS""]}",arabic_darija,Amazon Fire Tablet,"An affordable tablet that operates on Fire OS, offering the flexibility to install the Google Play Store for access to a wide range of standard Android applications without requiring root access. It features a display with a resolution that is functional for its price segment, though it may be perceived as less sharp compared to high-end mobile devices. The tablet delivers generally satisfactory performance, with occasional instances of slower responsiveness."
"Le produit est défectueux, il n'a pas fonctionné du tout.","{""plaintes"": [""Le produit est défectueux"", ""Il n'a pas fonctionné du tout""], ""compliments"": []}",french,Product,"A general item or merchandise, typically designed to serve a specific function or purpose."
شريت هادشي فبلاصت شيف بوياردي قلت زعما تكون شي حاجة صحية ناكلها بالليل فالسكن الجامعي، ولكن الصراحة ماحملتش المذاق ديالو. للأسف، يلا كنتو كتقلبو على بديل لـ شيف بوياردي، غادي تصدمو. هادشي وخا صحي كتر ولكن مايصلاحش كبديل على قبل ديك لاصوص طوماط ديالو اللي حلوة وكتكهم (هذا يلا قدرنا أصلا نسميوها لاصوص طوماط). حلوة بزاف لدرجة أن مذاقها بحال شي كيتشوب باسل.داك 11 حك اللي بقاو ليا من الباكية غادي نصدقهم فأول حملة ديال جمع الماكلة.,"{""plaintes"": [""Le client n'a pas supporté le goût du produit."",""Le produit ne constitue pas une bonne alternative à « Chef Boyardee »."",""La sauce tomate est décrite comme trop sucrée et écœurante."",""Le client remet en question la qualité de la sauce, doutant qu'on puisse l'appeler « sauce tomate »."",""Le goût de la sauce est comparé à celui d'un ketchup insipide."",""Le client est tellement insatisfait qu'il prévoit de donner les boîtes restantes.""],""compliments"": []}",arabic_darija,Canned Pasta Dish,"A shelf-stable, ready-to-eat canned pasta dish, designed as a convenient meal option. This product typically features pasta infused with a sweet tomato sauce and is often marketed as a healthier alternative to traditional quick-serve meals. It is commonly sold in multi-can packs."
"J'avoue que j'aime Taco Bell. Cependant, le classer comme de la cuisine mexicaine ici en Californie du Sud, c'est aller trop loin, donc je ne le classe pas, je l'aime tout simplement.

J'aime leurs sauces et leurs assaisonnements, alors j'avais hâte d'essayer ceci.

Et je l'aime bien.

C'est seulement légèrement piquant, ce qui est agréable pour ceux d'entre nous qui aiment savourer leur nourriture plutôt que de ressentir une sensation de brûlure.

Cela ajoute une belle touche à n'importe quel repas. Hier soir, j'en ai mis sur un burger de dinde, et c'était excellent !

D'après ce que je peux en juger, c'est essentiellement un mélange de sauce ranch et de sauce piquante douce ou moyenne, mais voici les ingrédients exacts, si cela vous intéresse :

huile de soja, eau, lactosérum (de lait), vinaigre, babeurre, sel, jaunes d'œufs, sucre, épices, tomate, amidon alimentaire, ail, jus d'ail, oignons, gomme xanthane, acide citrique, extrait de levure, acide phosphorique, gomme arabique, sirop de maïs, inosinate disodique et guanylate disodique, arômes et colorants naturels, conservateurs.","{""plaintes"": [], ""compliments"": [""Le client apprécie la sauce."", ""La sauce est seulement légèrement piquante, ce qui est un atout pour ceux qui préfèrent savourer leur nourriture."", ""Elle ajoute une belle touche à n'importe quel repas."", ""Elle était excellente utilisée sur un burger de dinde.""]}",french,Taco Bell Spicy Ranch Sauce,"A versatile sauce from Taco Bell, this blend combines the creamy tang of ranch with a mild to medium hot sauce kick, offering a subtly spicy enhancement to various dishes. Key ingredients include: soy oil, water, whey (from milk), vinegar, buttermilk, salt, egg yolks, sugar, spices, tomato, food starch, garlic, garlic juice, onions, xanthan gum, citric acid, yeast extract, phosphoric acid, gum arabic, corn syrup, disodium inosinate and disodium guanylate, natural flavors and colors, and preservatives."
chokran bzzaf rani far7ana wllah 3la had lmontaj allah ijazikom bikhir,"{""plaintes"": [], ""compliments"": [""Le client est très reconnaissant envers le produit."", ""Le client est très satisfait du produit.""]}",latin_darija,Not specified,Not specified
مكنصحش بيها,"{""plaintes"": [""Le client ne recommande pas le produit.""], ""compliments"": []}",arabic_darija,Not specified,"The customer review does not provide any details about the product, making it impossible to extract a description or name. The review only expresses a negative recommendation."
"Ça fait deux mois que j'ai acheté ce produit, et il ne fonctionne plus. Il a arrêté de faire les ongles.","{""plaintes"": [""Le produit a cessé de fonctionner après deux mois."", ""Il a arrêté de charger.""], ""compliments"": []}",french,UV/LED Nail Curing Lamp,"A professional nail curing lamp utilizing advanced UV/LED technology for fast and effective drying of gel nail polish, top coats, and base coats. Equipped with multiple timer settings, an intelligent automatic sensor, and a spacious design accommodating both hands and feet. Features a durable, easy-to-clean exterior and a long-lasting light source. Ideal for achieving salon-quality manicures and pedicures at home or in a professional setting. Powered by an AC adapter."
لباس مقارنة مع السعر,"{""plaintes"": [], ""compliments"": [""Bon rapport qualité/prix""]}",arabic_darija,Clothing Item,"A fundamental piece of apparel, crafted for comfort and versatility. This garment serves a wide range of uses and occasions. Key metadata points, including material composition, specific color, available sizes, and distinct design features, are typically detailed in specific product listings."
الصراحة هاد المنتوج ماكانش حار بزاف بالنسبة ليا، واخا أنا كيعجبني لحرور كتر من أغلبية الناس. ما عنديش الماكلة دالمكسيك (أو الشيبس) فالدار و ماكاناكلهاش ديما، داكشي علاش ماقدرتش نجربو معاهم. جربتو كـ لاصوص مع بيبي لي كيجيني ديما باسل و كان عادي، ولكن كنفضل الموطارد الحار بلاصتو. جربت منو شوية ليوم فواحد الشلاضة و كانت عادية، ولكن ماشي شي حاجة لي نوصي بيها أو نعاود نستعملها. المنتوج فيه واحد الملمس ومذاق مزيّت، و كون كنت غادي ناخد شي حاجة ميدمة بحال هكا كنظن كنت غانفضل تكون لاباز ديالها كريمة حامضة عوض الزيت.يلا ماكنتيش مسوّق للدهون والسعرات الحرارية و كتاكل بزاف المنتوجات ديال الماكلة المكسيكية، هادشي يقدر يناسبك، أما من غير دلك كنصحك تفوتو. بالنسبة ليا مافيهش شي مذاق لي يخليني نستاهل دوك السعرات الحرارية الزايدة.,"{""plaintes"": [""Le produit n'était pas assez épicé pour l'utilisateur, même s'il apprécie les saveurs relevées."",""N'a pas réussi à rehausser le goût de plats fades (ex: dinde) et était considéré comme 'normal'."",""L'utilisateur préfère la moutarde épicée à ce produit."",""Son utilisation dans une salade a donné un résultat 'normal' (moyen) et n'est pas recommandée ou réutilisable."",""Le produit a une texture et un goût huileux (gras)."",""L'utilisateur aurait préféré une base de crème aigre à la place de l'huile s'il devait être gras."",""La saveur n'est pas suffisante pour justifier les calories supplémentaires qu'il apporte."",""Ne convient pas aux personnes soucieuses de leur apport en graisses et en calories.""],""compliments"": []}",arabic_darija,Spicy Oil-Based Sauce,"A versatile oil-based sauce characterized by its spicy flavor profile and distinct oily texture. It is designed to be an excellent condiment or dipping sauce, particularly well-suited for Mexican cuisine and various snacks, including chips. This sauce can also be used to enhance the flavor of main dishes such as turkey or salads. Please note, this product contains fats and calories."
"3afakom, zidou support l les commandes dyal l'appareil Energysmart Water Heater Controller men Iris. Item Lowes# 612026 Model:691121. Ghadi ykoun mzyan ila kano des commandes bhal ""Alexa ch3al skhan lma"" wella ""Alexa tfi skhan lma"". Yarit Amazon kant zadat support dyal les commandes l had l'appareil dyal skhan lma men Iris.","{""plaintes"": [""Le contrôleur de chauffe-eau Energysmart d'Iris ne prend pas en charge les commandes vocales Alexa."", ""Le client souhaiterait pouvoir utiliser des commandes vocales telles que 'Alexa allume le chauffe-eau' ou 'Alexa éteint le chauffe-eau'."", ""Le client regrette qu'Amazon n'ait pas encore ajouté le support de commande pour ce contrôleur de chauffe-eau Iris.""], ""compliments"": []}",latin_darija,Iris Energysmart Water Heater Controller,"The Iris Energysmart Water Heater Controller, Model: 691121 (Lowe's Item# 612026), is a smart device designed to manage and optimize the energy consumption of water heaters. This controller allows for remote operation and can be integrated into smart home systems for features like scheduled heating and on/off control."
"Lformat mtteyye3 bezzef, b7al b7al chi slip dyal tteb.","{""plaintes"": [""Le format est très mal conçu""], ""compliments"": []}",latin_darija,Underwear,"Slip-style underwear featuring a basic and utilitarian cut. The overall shape and fit are designed for functionality, comparable to standard medical slips."
